"REF_DATE","GEO","DGUID","Sex","Age group","Ailments","Frequency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994","Wales","","Females","11 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666046","30.2.1.4.6","27","","","t","0"
"1994","Wales","","Females","11 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666047","30.2.1.4.7","50","","","t","0"
"1994","Wales","","Females","11 years","Bad temper (irritability)","Often","Percent","239","units ","0","v666572","30.2.1.5.1","24","","","t","0"
"1994","Wales","","Females","11 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v666573","30.2.1.5.4","18","","","t","0"
"1994","Wales","","Females","11 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v666574","30.2.1.5.6","26","","","t","0"
"1994","Wales","","Females","11 years","Bad temper (irritability)","Never","Percent","239","units ","0","v666575","30.2.1.5.7","32","","","t","0"
"1994","Wales","","Females","11 years","Feeling nervous","Often","Percent","239","units ","0","v667108","30.2.1.6.1","18","","","t","0"
"1994","Wales","","Females","11 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667109","30.2.1.6.4","18","","","t","0"
"1994","Wales","","Females","11 years","Feeling nervous","Seldom","Percent","239","units ","0","v667110","30.2.1.6.6","27","","","t","0"
"1994","Wales","","Females","11 years","Feeling nervous","Never","Percent","239","units ","0","v667111","30.2.1.6.7","38","","","t","0"
"1994","Wales","","Females","11 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667660","30.2.1.7.1","28","","","t","0"
"1994","Wales","","Females","11 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667661","30.2.1.7.4","13","","","t","0"
"1994","Wales","","Females","11 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667662","30.2.1.7.6","14","","","t","0"
"1994","Wales","","Females","11 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667663","30.2.1.7.7","44","","","t","0"
"1994","Wales","","Females","11 years","Feeling dizzy","Often","Percent","239","units ","0","v668212","30.2.1.8.1","15","","","t","0"
"1994","Wales","","Females","11 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668213","30.2.1.8.4","7","","","t","0"
"1994","Wales","","Females","11 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668214","30.2.1.8.6","14","","","t","0"
"1994","Wales","","Females","11 years","Feeling dizzy","Never","Percent","239","units ","0","v668215","30.2.1.8.7","65","","","t","0"
"1994","Wales","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668759","30.2.1.9.2","16","","","","0"
"1994","Wales","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668758","30.2.1.9.3","15","","","","0"
"1994","Wales","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668757","30.2.1.9.5","51","","","","0"
"1994","Wales","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668756","30.2.1.9.8","17","","","","0"
"1994","Wales","","Females","13 years","Headache","Often","Percent","239","units ","0","v664652","30.2.2.1.1","22","","","t","0"
"1994","Wales","","Females","13 years","Headache","Sometimes","Percent","239","units ","0","v664653","30.2.2.1.4","19","","","t","0"
"1994","Wales","","Females","13 years","Headache","Seldom","Percent","239","units ","0","v664654","30.2.2.1.6","27","","","t","0"
"1994","Wales","","Females","13 years","Headache","Never","Percent","239","units ","0","v664655","30.2.2.1.7","33","","","t","0"
"1994","Wales","","Females","13 years","Stomach ache","Often","Percent","239","units ","0","v665332","30.2.2.2.1","13","","","t","0"
"1994","Wales","","Females","13 years","Stomach ache","Sometimes","Percent","239","units ","0","v665333","30.2.2.2.4","10","","","t","0"
"1994","Wales","","Females","13 years","Stomach ache","Seldom","Percent","239","units ","0","v665334","30.2.2.2.6","52","","","t","0"
"1994","Wales","","Females","13 years","Stomach ache","Never","Percent","239","units ","0","v665335","30.2.2.2.7","25","","","t","0"
"1994","Wales","","Females","13 years","Backache","Often","Percent","239","units ","0","v665692","30.2.2.3.1","9","","","t","0"
"1994","Wales","","Females","13 years","Backache","Sometimes","Percent","239","units ","0","v665693","30.2.2.3.4","6","","","t","0"
"1994","Wales","","Females","13 years","Backache","Seldom","Percent","239","units ","0","v665694","30.2.2.3.6","23","","","t","0"
"1994","Wales","","Females","13 years","Backache","Never","Percent","239","units ","0","v665695","30.2.2.3.7","62","","","t","0"
"1994","Wales","","Females","13 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666220","30.2.2.4.1","17","","","t","0"
"1994","Wales","","Females","13 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666221","30.2.2.4.4","13","","","t","0"
"1994","Wales","","Females","13 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666222","30.2.2.4.6","36","","","t","0"
"1994","Wales","","Females","13 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666223","30.2.2.4.7","35","","","t","0"
"1994","Wales","","Females","13 years","Bad temper (irritability)","Often","Percent","239","units ","0","v666748","30.2.2.5.1","26","","","t","0"
"1994","Wales","","Females","13 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v666749","30.2.2.5.4","18","","","t","0"
"1994","Wales","","Females","13 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v666750","30.2.2.5.6","36","","","t","0"
"1994","Wales","","Females","13 years","Bad temper (irritability)","Never","Percent","239","units ","0","v666751","30.2.2.5.7","20","","","t","0"
"1994","Wales","","Females","13 years","Feeling nervous","Often","Percent","239","units ","0","v667292","30.2.2.6.1","17","","","t","0"
"1994","Wales","","Females","13 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667293","30.2.2.6.4","18","","","t","0"
"1994","Wales","","Females","13 years","Feeling nervous","Seldom","Percent","239","units ","0","v667294","30.2.2.6.6","26","","","t","0"
"1994","Wales","","Females","13 years","Feeling nervous","Never","Percent","239","units ","0","v667295","30.2.2.6.7","38","","","t","0"
"1994","Wales","","Females","13 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667844","30.2.2.7.1","26","","","t","0"
"1994","Wales","","Females","13 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667845","30.2.2.7.4","15","","","t","0"
"1994","Wales","","Females","13 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667846","30.2.2.7.6","15","","","t","0"
"1994","Wales","","Females","13 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667847","30.2.2.7.7","44","","","t","0"
"1994","Wales","","Females","13 years","Feeling dizzy","Often","Percent","239","units ","0","v668396","30.2.2.8.1","15","","","t","0"
"1994","Wales","","Females","13 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668397","30.2.2.8.4","8","","","t","0"
"1994","Wales","","Females","13 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668398","30.2.2.8.6","15","","","t","0"
"1994","Wales","","Females","13 years","Feeling dizzy","Never","Percent","239","units ","0","v668399","30.2.2.8.7","63","","","t","0"
"1994","Wales","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668935","30.2.2.9.2","21","","","","0"
"1994","Wales","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668934","30.2.2.9.3","21","","","","0"
"1994","Wales","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668933","30.2.2.9.5","48","","","","0"
"1994","Wales","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668932","30.2.2.9.8","9","","","","0"
"1994","Wales","","Females","15 years","Headache","Often","Percent","239","units ","0","v664836","30.2.3.1.1","24","","","t","0"
"1994","Wales","","Females","15 years","Headache","Sometimes","Percent","239","units ","0","v664837","30.2.3.1.4","17","","","t","0"
"1994","Wales","","Females","15 years","Headache","Seldom","Percent","239","units ","0","v664838","30.2.3.1.6","33","","","t","0"
"1994","Wales","","Females","15 years","Headache","Never","Percent","239","units ","0","v664839","30.2.3.1.7","26","","","t","0"
"1994","Wales","","Females","15 years","Stomach ache","Often","Percent","239","units ","0","v665500","30.2.3.2.1","11","","","t","0"
"1994","Wales","","Females","15 years","Stomach ache","Sometimes","Percent","239","units ","0","v665501","30.2.3.2.4","12","","","t","0"
"1994","Wales","","Females","15 years","Stomach ache","Seldom","Percent","239","units ","0","v665502","30.2.3.2.6","59","","","t","0"
"1994","Wales","","Females","15 years","Stomach ache","Never","Percent","239","units ","0","v665503","30.2.3.2.7","20","","","t","0"
"1994","Wales","","Females","15 years","Backache","Often","Percent","239","units ","0","v665868","30.2.3.3.1","10","","","t","0"
"1994","Wales","","Females","15 years","Backache","Sometimes","Percent","239","units ","0","v665869","30.2.3.3.4","8","","","t","0"
"1994","Wales","","Females","15 years","Backache","Seldom","Percent","239","units ","0","v665870","30.2.3.3.6","33","","","t","0"
"1994","Wales","","Females","15 years","Backache","Never","Percent","239","units ","0","v665871","30.2.3.3.7","50","","","t","0"
"1994","Wales","","Females","15 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666396","30.2.3.4.1","20","","","t","0"
"1994","Wales","","Females","15 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666397","30.2.3.4.4","17","","","t","0"
"1994","Wales","","Females","15 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666398","30.2.3.4.6","36","","","t","0"
"1994","Wales","","Females","15 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666399","30.2.3.4.7","26","","","t","0"
"1994","Wales","","Females","15 years","Bad temper (irritability)","Often","Percent","239","units ","0","v666924","30.2.3.5.1","24","","","t","0"
"1994","Wales","","Females","15 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v666925","30.2.3.5.4","22","","","t","0"
"1994","Wales","","Females","15 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v666926","30.2.3.5.6","39","","","t","0"
"1994","Wales","","Females","15 years","Bad temper (irritability)","Never","Percent","239","units ","0","v666927","30.2.3.5.7","14","","","t","0"
"1994","Wales","","Females","15 years","Feeling nervous","Often","Percent","239","units ","0","v667476","30.2.3.6.1","15","","","t","0"
"1994","Wales","","Females","15 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667477","30.2.3.6.4","16","","","t","0"
"1994","Wales","","Females","15 years","Feeling nervous","Seldom","Percent","239","units ","0","v667478","30.2.3.6.6","27","","","t","0"
"1994","Wales","","Females","15 years","Feeling nervous","Never","Percent","239","units ","0","v667479","30.2.3.6.7","42","","","t","0"
"1994","Wales","","Females","15 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v668028","30.2.3.7.1","29","","","t","0"
"1994","Wales","","Females","15 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v668029","30.2.3.7.4","15","","","t","0"
"1994","Wales","","Females","15 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v668030","30.2.3.7.6","17","","","t","0"
"1994","Wales","","Females","15 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v668031","30.2.3.7.7","39","","","t","0"
"1994","Wales","","Females","15 years","Feeling dizzy","Often","Percent","239","units ","0","v668580","30.2.3.8.1","13","","","t","0"
"1994","Wales","","Females","15 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668581","30.2.3.8.4","9","","","t","0"
"1994","Wales","","Females","15 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668582","30.2.3.8.6","16","","","t","0"
"1994","Wales","","Females","15 years","Feeling dizzy","Never","Percent","239","units ","0","v668583","30.2.3.8.7","62","","","t","0"
"1994","Wales","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669111","30.2.3.9.2","30","","","","0"
"1994","Wales","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669110","30.2.3.9.3","25","","","","0"
"1994","Wales","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669109","30.2.3.9.5","40","","","","0"
"1994","Wales","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669108","30.2.3.9.8","5","","","","0"
"1998","Austria","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668747","1.1.1.9.2","23","","","","0"
"1998","Austria","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668746","1.1.1.9.3","16","","","","0"
"1998","Austria","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668745","1.1.1.9.5","38","","","","0"
"1998","Austria","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668744","1.1.1.9.8","23","","","","0"
"1998","Austria","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668923","1.1.2.9.2","28","","","","0"
"1998","Austria","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668922","1.1.2.9.3","21","","","","0"
"1998","Austria","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668921","1.1.2.9.5","38","","","","0"
"1998","Austria","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668920","1.1.2.9.8","12","","","","0"
"1998","Austria","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669099","1.1.3.9.2","35","","","","0"
"1998","Austria","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669098","1.1.3.9.3","22","","","","0"
"1998","Austria","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669097","1.1.3.9.5","33","","","","0"
"1998","Austria","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669096","1.1.3.9.8","10","","","","0"
"1998","Austria","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668751","1.2.1.9.2","21","","","","0"
"1998","Austria","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668750","1.2.1.9.3","17","","","","0"
"1998","Austria","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668749","1.2.1.9.5","40","","","","0"
"1998","Austria","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668748","1.2.1.9.8","22","","","","0"
"1998","Austria","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668927","1.2.2.9.2","25","","","","0"
"1998","Austria","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668926","1.2.2.9.3","21","","","","0"
"1998","Austria","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668925","1.2.2.9.5","39","","","","0"
"1998","Austria","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668924","1.2.2.9.8","15","","","","0"
"1998","Austria","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669103","1.2.3.9.2","35","","","","0"
"1998","Austria","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669102","1.2.3.9.3","22","","","","0"
"1998","Austria","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669101","1.2.3.9.5","37","","","","0"
"1998","Austria","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669100","1.2.3.9.8","7","","","","0"
"1998","Belgium (Flemish speaking)","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v819962","3.1.1.9.2","15","","","","0"
"1998","Belgium (Flemish speaking)","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v819961","3.1.1.9.3","12","","","","0"
"1998","Belgium (Flemish speaking)","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v819960","3.1.1.9.5","46","","","","0"
"1998","Belgium (Flemish speaking)","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v819959","3.1.1.9.8","26","","","","0"
"1998","Belgium (Flemish speaking)","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v820018","3.1.2.9.2","20","","","","0"
"1998","Belgium (Flemish speaking)","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v820017","3.1.2.9.3","17","","","","0"
"1998","Belgium (Flemish speaking)","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v820016","3.1.2.9.5","42","","","","0"
"1998","Belgium (Flemish speaking)","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v820015","3.1.2.9.8","21","","","","0"
"1998","Belgium (Flemish speaking)","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v820074","3.1.3.9.2","26","","","","0"
"1998","Belgium (Flemish speaking)","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v820073","3.1.3.9.3","18","","","","0"
"1998","Belgium (Flemish speaking)","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v820072","3.1.3.9.5","40","","","","0"
"1998","Belgium (Flemish speaking)","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v820071","3.1.3.9.8","16","","","","0"
"1998","Belgium (Flemish speaking)","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v819966","3.2.1.9.2","15","","","","0"
"1998","Belgium (Flemish speaking)","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v819965","3.2.1.9.3","14","","","","0"
"1998","Belgium (Flemish speaking)","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v819964","3.2.1.9.5","48","","","","0"
"1998","Belgium (Flemish speaking)","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v819963","3.2.1.9.8","22","","","","0"
"1998","Belgium (Flemish speaking)","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v820022","3.2.2.9.2","16","","","","0"
"1998","Belgium (Flemish speaking)","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v820021","3.2.2.9.3","20","","","","0"
"1998","Belgium (Flemish speaking)","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v820020","3.2.2.9.5","50","","","","0"
"1998","Belgium (Flemish speaking)","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v820019","3.2.2.9.8","13","","","","0"
"1998","Belgium (Flemish speaking)","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v820078","3.2.3.9.2","24","","","","0"
"1998","Belgium (Flemish speaking)","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v820077","3.2.3.9.3","22","","","","0"
"1998","Belgium (Flemish speaking)","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v820076","3.2.3.9.5","45","","","","0"
"1998","Belgium (Flemish speaking)","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v820075","3.2.3.9.8","9","","","","0"
"1998","Belgium (French speaking)","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v819970","4.1.1.9.2","25","","","","0"
"1998","Belgium (French speaking)","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v819969","4.1.1.9.3","12","","","","0"
"1998","Belgium (French speaking)","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v819968","4.1.1.9.5","44","","","","0"
"1998","Belgium (French speaking)","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v819967","4.1.1.9.8","18","","","","0"
"1998","Belgium (French speaking)","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v820026","4.1.2.9.2","30","","","","0"
"1998","Belgium (French speaking)","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v820025","4.1.2.9.3","17","","","","0"
"1998","Belgium (French speaking)","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v820024","4.1.2.9.5","39","","","","0"
"1998","Belgium (French speaking)","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v820023","4.1.2.9.8","14","","","","0"
"1998","Belgium (French speaking)","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v820082","4.1.3.9.2","32","","","","0"
"1998","Belgium (French speaking)","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v820081","4.1.3.9.3","18","","","","0"
"1998","Belgium (French speaking)","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v820080","4.1.3.9.5","38","","","","0"
"1998","Belgium (French speaking)","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v820079","4.1.3.9.8","12","","","","0"
"1998","Belgium (French speaking)","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v819974","4.2.1.9.2","21","","","","0"
"1998","Belgium (French speaking)","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v819973","4.2.1.9.3","13","","","","0"
"1998","Belgium (French speaking)","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v819972","4.2.1.9.5","53","","","","0"
"1998","Belgium (French speaking)","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v819971","4.2.1.9.8","14","","","","0"
"1998","Belgium (French speaking)","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v820030","4.2.2.9.2","26","","","","0"
"1998","Belgium (French speaking)","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v820029","4.2.2.9.3","16","","","","0"
"1998","Belgium (French speaking)","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v820028","4.2.2.9.5","46","","","","0"
"1998","Belgium (French speaking)","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v820027","4.2.2.9.8","12","","","","0"
"1998","Belgium (French speaking)","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v820086","4.2.3.9.2","38","","","","0"
"1998","Belgium (French speaking)","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v820085","4.2.3.9.3","15","","","","0"
"1998","Belgium (French speaking)","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v820084","4.2.3.9.5","42","","","","0"
"1998","Belgium (French speaking)","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v820083","4.2.3.9.8","4","","","","0"
"1998","Canada","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668867","5.1.1.9.2","18","","","","0"
"1998","Canada","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668866","5.1.1.9.3","17","","","","0"
"1998","Canada","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668865","5.1.1.9.5","48","","","","0"
"1998","Canada","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668864","5.1.1.9.8","17","","","","0"
"1998","Canada","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669043","5.1.2.9.2","28","","","","0"
"1998","Canada","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669042","5.1.2.9.3","26","","","","0"
"1998","Canada","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669041","5.1.2.9.5","37","","","","0"
"1998","Canada","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669040","5.1.2.9.8","9","","","","0"
"1998","Canada","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669219","5.1.3.9.2","30","","","","0"
"1998","Canada","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669218","5.1.3.9.3","30","","","","0"
"1998","Canada","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669217","5.1.3.9.5","33","","","","0"
"1998","Canada","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669216","5.1.3.9.8","6","","","","0"
"1998","Canada","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668871","5.2.1.9.2","17","","","","0"
"1998","Canada","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668870","5.2.1.9.3","22","","","","0"
"1998","Canada","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668869","5.2.1.9.5","48","","","","0"
"1998","Canada","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668868","5.2.1.9.8","13","","","","0"
"1998","Canada","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669047","5.2.2.9.2","25","","","","0"
"1998","Canada","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669046","5.2.2.9.3","26","","","","0"
"1998","Canada","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669045","5.2.2.9.5","42","","","","0"
"1998","Canada","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669044","5.2.2.9.8","7","","","","0"
"1998","Canada","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669223","5.2.3.9.2","30","","","","0"
"1998","Canada","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669222","5.2.3.9.3","36","","","","0"
"1998","Canada","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669221","5.2.3.9.5","30","","","","0"
"1998","Canada","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669220","5.2.3.9.8","4","","","","0"
"1998","Czech Republic","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668763","6.1.1.9.2","19","","","","0"
"1998","Czech Republic","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668762","6.1.1.9.3","14","","","","0"
"1998","Czech Republic","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668761","6.1.1.9.5","44","","","","0"
"1998","Czech Republic","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668760","6.1.1.9.8","24","","","","0"
"1998","Czech Republic","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668939","6.1.2.9.2","18","","","","0"
"1998","Czech Republic","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668938","6.1.2.9.3","16","","","","0"
"1998","Czech Republic","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668937","6.1.2.9.5","45","","","","0"
"1998","Czech Republic","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668936","6.1.2.9.8","22","","","","0"
"1998","Czech Republic","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669115","6.1.3.9.2","21","","","","0"
"1998","Czech Republic","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669114","6.1.3.9.3","18","","","","0"
"1998","Czech Republic","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669113","6.1.3.9.5","44","","","","0"
"1998","Czech Republic","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669112","6.1.3.9.8","17","","","","0"
"1998","Czech Republic","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668767","6.2.1.9.2","17","","","","0"
"1998","Czech Republic","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668766","6.2.1.9.3","14","","","","0"
